condid,state,site_baseage,siteclass,site_species,forest_type,siteindex_orig,stand_age,BA,QMD,TPA,total_cubic_net,total_cubic_gross,sawlog_cubic_net,sawlog_cubic_gross,boardfoot_net,boardfoot_gross
30194651010497,Washington,100,3,202,201,141,29,38.05,3.716535433,78.23,640.3,886.53,296.9,296.9,1382.58,1382.58
30194796010497,Washington,100,4,202,201,119,85,196.98,5.728346457,170.44,2225.07,2253.71,2060.4,2060.4,11886.73,11886.73
30194762010497,Washington,100,5,202,201,58,95,69.71,4.535433071,96.28,1537.51,1605.49,1075.68,1094.69,6098.53,6205.39
30194618010497,Washington,100,3,202,201,131,35,86.46,3.625984252,186.55,1392.89,1392.89,871.86,871.86,4305.07,4305.07
30194688010497,Washington,100,5,202,201,70,238,88.14,6.677165354,56.13,2431.89,2918.53,1879.44,1879.44,11497.66,11497.66
30194724010497,Washington,100,5,202,201,74,159,112.05,4.940944882,130.37,2652.22,2664.32,2144.02,2144.02,11992,11992
30194680010497,Washington,100,5,202,201,85,140,90.83,4.397637795,133.39,2146.73,2158.83,1838.88,1850.89,10278.85,10354.28
30194801010497,Washington,100,5,202,201,87,100,105.42,4.417322835,153.44,2372.88,2395.72,1852.38,1875.05,10739.72,10885.2
30194642010497,Washington,100,4,202,201,111,170,81.96,3.783464567,162.48,1698.6,1704.73,970.31,970.31,5170.66,5170.66
30194622010497,Washington,100,5,202,201,80,180,147.01,4.795275591,181.54,3939.29,4380.39,1942.94,1956.75,10879.95,10968.93
30194649010497,Washington,100,4,202,201,102,70,145.01,3.980314961,259.77,4552.68,5239.96,2002.58,2114.12,11671.67,12369.73
30194869010497,Washington,100,4,202,201,113,95,64.25,6.948818898,37.79,1535.76,1535.76,1102.65,1102.65,7005.79,7005.79
30194757010497,Washington,100,4,202,201,107,180,159.23,4.133858268,264.79,3884.46,4142.84,2832.13,2864.41,16414.86,16612.54
30194789010497,Washington,100,5,202,201,85,116,205.6,4.547244094,282.5,2881.54,3041.32,2172.45,2172.45,12507.11,12507.11
30194655010497,Washington,100,5,202,201,90,60,219.32,5.437007874,210.63,6198.48,6248.23,5656,5656,32850.41,32850.41
30194766010497,Washington,100,4,202,201,119,108,209.44,5.078740157,230.68,5998.18,6064.83,5153.94,5201.17,31017.71,31301.95
30194702010497,Washington,100,3,202,201,137,61,119.26,4.842519685,144.46,3129.74,3465.05,2528.63,2528.63,15816.85,15816.85
30194820010497,Washington,100,4,202,201,96,123,453.67,8.496062992,178.47,20721.43,22542.75,19281.25,19281.25,130120.19,130120.19
30194631010497,Washington,100,4,202,201,124,100,102,6.44488189,69.72,7390.93,10064.48,4108.59,4108.59,27408.35,27408.35
30194611010497,Washington,100,4,202,201,117,100,117.13,5.700787402,102.3,2513.76,2513.76,2254.41,2254.41,13208.96,13208.96
30194718010497,Washington,100,4,202,201,116,110,264.93,10.43700787,69.1,13927.56,14758.1,12490.21,12490.21,88038.97,88038.97
450214010497,Washington,100,4,202,201,111,45,189.19,4.523622047,262.39,4417.1,4962.37,3617.11,3634.67,21474.31,21569.04
450215010497,Washington,100,4,202,201,111,45,105.43,3.460629921,249.88,840.2,845.75,529.99,529.99,3112.39,3112.39
450272010497,Washington,100,4,202,201,99,30,93.51,4.118110236,156.46,707.82,707.82,225.12,225.12,1134.36,1134.36
450269010497,Washington,100,4,202,201,106,40,226.7,4.657480315,296.89,5063.88,5247.4,4420.25,4420.25,25477.36,25477.36
30194855010497,Washington,100,5,202,201,51,81,120.67,3.106299213,355.06,1536.88,1653.71,630.51,741.71,3374.27,4030.35
30194823010497,Washington,100,4,202,201,115,49,137.86,4.429133858,199.59,2073.3,2259.53,1665.71,1669.94,8389.36,8411.64
30194714010497,Washington,100,5,202,201,80,86,121.13,4.283464567,187.55,2911.01,2958.24,2501.62,2501.62,14562.71,14562.71
30194640010497,Washington,100,4,202,201,98,88,113.25,6.007874016,89.07,1325.4,1325.4,1231.76,1231.76,7144.35,7144.35
30194696010497,Washington,100,5,202,201,87,73,68.45,3.397637795,168.5,1080.34,1083.46,550.54,550.54,3055.07,3055.07
30194732010497,Washington,100,5,202,201,65,152,83.56,5.507874016,78.23,2268.48,2334.08,1890.98,1954.67,10749.19,11106.71
30194638010497,Washington,100,5,202,201,74,66,45.79,3.287401575,120.36,277.99,285.76,135.98,135.98,707.24,707.24
30194730010497,Washington,100,5,202,201,93,93,83.14,4.736220472,105.3,1510.03,1558.09,780.63,819.91,4340.5,4568.75
30194731010497,Washington,100,5,202,201,93,26,101.51,6.094488189,77.6,171.95,179.33,56.89,56.89,288.14,288.14
30194872010497,Washington,100,5,202,201,67,101,50.52,4.881889764,60.18,1076.18,1365.76,861.87,893.4,4806.25,4987.54
30194877010497,Washington,100,4,202,201,105,134,141.58,5.720472441,122.93,4436.74,4624.28,4152.52,4327.87,26192.45,27415.96
30194882010497,Washington,100,4,202,201,112,60,138.5,4.708661417,177.52,4344.28,5014.66,1765.59,1787.02,10322.92,10452.57
30194785010497,Washington,100,5,202,201,68,100,69.25,4.665354331,90.27,1182.16,1198.93,775.72,786.95,4064.13,4122.48
30194646010497,Washington,100,4,202,201,97,84,101.33,5.440944882,97.26,2646.68,2744.62,2555.81,2641.21,15090.83,15602.92
30194741010497,Washington,100,4,202,201,99,99,90.65,4.05511811,156.46,2722.94,2952.07,1726.79,1738.12,10168.08,10223.17
30194699010497,Washington,100,4,202,201,112,80,188.41,3.196850394,523.57,4432.91,4682.33,1174.54,1174.54,6505.61,6505.61
30194844010497,Washington,100,4,202,201,123,70,61.83,4.141732283,102.3,1592.06,1740.69,1245.79,1285.33,7172.61,7395.7
30194853010497,Washington,100,4,202,201,100,65,73.63,4.606299213,98.62,738.21,741.44,484.47,484.47,2670.1,2670.1
30194854010497,Washington,100,4,202,201,100,160,239.46,4.472440945,339.65,2432.68,2436.02,1994.26,1997.53,11451.86,11469.8
30194737010497,Washington,100,5,202,201,57,80,140.97,3.933070866,258.77,2272.97,2296.13,1588.05,1588.05,8070.83,8070.83
30194830010497,Washington,100,5,202,201,79,125,378.11,6.625984252,244.71,3640.19,3647.89,3400.73,3400.73,21640.54,21640.54
30194650010497,Washington,100,3,202,201,135,49,92.16,3.874015748,174.52,2111.78,2115.16,1527.26,1527.26,8308.1,8308.1
30194861010497,Washington,100,4,202,201,96,54,228.99,4.31496063,349.04,7797.13,9495.41,5782.23,5810.33,33692.17,33855.26
30194729010497,Washington,100,4,202,201,115,102,168.28,5.188976378,177.52,4951.84,4959.14,4411.84,4411.84,27336.28,27336.28
30194884010497,Washington,100,4,202,201,98,36,154.63,4.322834646,234.86,1953.61,2130.53,1553.25,1674.61,8527.63,9192.27
30194885010497,Washington,100,4,202,201,98,150,410.23,6.350393701,288.86,4137.67,4138.37,3959.21,3959.21,25314.16,25314.16
30194834010497,Washington,100,4,202,201,108,18,70.3,3.322834646,180.54,1577.96,2223.93,479.82,496.87,2377.99,2461.13
30194633010497,Washington,100,4,202,201,120,78,271.72,9.476377953,85.92,12263.49,12266.84,11955.99,11955.99,81066.58,81066.58
30194889010497,Washington,100,4,202,201,121,95,153.4,5.05511811,170.5,5899.73,6530.4,4026.18,4026.18,24671.9,24671.9
30194617010497,Washington,100,4,202,201,111,70,175.29,3.807086614,343.02,2214.6,2240.38,767.72,767.72,4188.36,4188.36
30194821010497,Washington,100,4,202,201,124,150,44.08,4.625984252,58.53,559.07,559.07,292.87,292.87,1696.8,1696.8
30194890010497,Washington,100,4,202,201,117,70,144.44,4.350393701,216.64,2972.42,2988.18,2084.41,2084.41,11459.87,11459.87
30194800010497,Washington,100,4,202,201,96,100,315.01,5.346456693,312.93,13285.72,13292.12,10889.03,10889.03,69789.9,69789.9
30194892010497,Washington,100,4,202,201,114,94,284.44,5,322.93,9490.95,9685.94,7664.71,7709.81,47024.11,47322.37
8847380010902,Washington,100,3,202,201,128,27,162.66,5.653543307,144.43,4860.68,4892.68,4639.56,4670.74,27383.87,27567.52
8847519010902,Washington,100,5,202,201,75,80,184.08,4.385826772,271.81,2768.21,2934.99,1731.73,1731.73,9270.71,9270.71
30194283010497,Washington,100,3,202,201,126,116,119.92,4.712598425,153.44,3429.1,3838.18,2716.03,2809.97,16841.82,17514.8
30194256010497,Washington,100,5,202,201,94,75,97.15,4.641732283,128.04,2018.88,2018.88,1723.48,1723.48,9731.71,9731.71
30194268010497,Washington,100,5,202,201,89,87,162.95,3.641732283,349.04,3389.75,3736.31,1800.35,1856.5,9686.4,9977.17
30194239010497,Washington,100,4,202,201,112,78,191.75,5.42519685,184.94,4881.7,4887.56,4570.83,4570.83,26740.42,26740.42
30194277010497,Washington,100,5,202,201,79,85,216.68,4.18503937,351.04,2977.57,3153.22,2109.58,2206.05,11396.24,11886.11
30194254010497,Washington,100,4,202,201,117,180,165.9,7.031496063,95.34,5311.84,5535.7,4458.99,4458.99,28932.13,28932.13
30194327010497,Washington,100,5,202,201,92,35,236.22,4.047244094,409.22,3947.13,5100.14,2804.37,2810.38,16467.93,16500.75
30194328010497,Washington,100,5,202,201,92,35,124.28,4.94488189,144.43,719.61,734.59,650.09,650.09,3585.16,3585.16
30194299010497,Washington,100,5,202,201,58,85,250.53,4.102362205,422.26,8209.65,8441.74,6020.53,6026.51,36830.07,36864.59
30194348010497,Washington,100,5,202,201,84,108,273.16,5.275590551,278.8,7903.36,9327.86,6798.69,7585.33,42318.76,47365.9
30194346010497,Washington,100,5,202,201,76,37,256.39,4.381889764,379.13,2136.22,2325.07,945.34,945.34,4977.89,4977.89
30194288010497,Washington,100,5,202,201,53,200,422.7,7.917322835,191.53,13714.2,14370.08,13084.33,13202.15,83970.82,84729.03
30194340010497,Washington,100,5,202,201,78,175,398.15,6.559055118,262.72,16554.75,16763.32,14819.24,14879.22,98911.96,99323.7
30194326010497,Washington,100,5,202,201,93,35,191.36,5.078740157,210.63,6484.07,6553.99,5354.53,5378.12,32962.99,33089.75
30194339010497,Washington,100,3,202,201,130,20,138.57,3.854330709,264.79,3296.05,3296.05,2431.95,2431.95,13182.09,13182.09
30193969010497,Washington,100,3,202,201,130,68,258.61,7.169291339,142.83,7529.14,8087.08,7056.04,7056.04,46720.82,46720.82
30193982010497,Washington,100,3,202,201,128,65,262.41,7.464566929,133.71,7040.68,7737.68,6586.78,6670.57,44297.01,44785.55
30193966010497,Washington,100,4,202,201,114,60,159.64,5.271653543,163.02,3766.72,3795.6,3184.05,3207.06,21099.95,21249.22
30194032010497,Washington,100,4,202,201,95,80,62.58,5.346456693,62.17,1601.42,1781.17,1406.5,1579.42,8252.31,9362.9
30194037010497,Washington,100,4,202,201,110,67,397.66,7.153543307,220.74,4113.93,6331.08,3828.59,3828.59,24541.62,24541.62
30194002010497,Washington,100,4,202,201,121,35,170.09,5.566929134,155.83,4671.18,4671.18,4376.06,4376.06,26230.48,26230.48
30194017010497,Washington,100,4,202,201,119,32,200.96,3.976377953,361.08,5190.41,5214.44,3986.05,4005.94,21758.14,21864.02
30194012010497,Washington,100,3,202,201,136,53,159.16,5.059055118,176.52,5336.04,5336.04,4735.71,4735.71,30106.22,30106.22
30193995010497,Washington,100,3,202,201,132,27,210.39,4.37007874,312.93,6112.76,6585.63,4854.99,4876.64,27743.09,27863.41
30194592010497,Washington,100,5,202,201,74,209,54.72,4.267716535,85.25,1267.01,1267.01,1025.76,1025.76,6041.95,6041.95
30194558010497,Washington,100,4,202,201,105,90,54.29,4.354330709,81.23,1943.07,2088.69,1143.62,1143.62,6856.91,6856.91
30194504010497,Washington,100,5,202,201,93,70,113.98,3.196850394,316.77,1768.13,1768.13,752.03,752.03,3911.42,3911.42
30194429010497,Washington,100,5,202,201,78,115,94.92,5.11023622,103.28,2732.67,2775.39,2258.14,2275.67,13481.6,13586.43
30194568010497,Washington,100,5,202,201,69,120,85.9,3.874015748,162.48,1596.91,1622.9,900.73,904.87,5097.67,5112.49
30194516010497,Washington,100,5,202,201,72,100,33.71,8.177165354,14.31,411.45,572.78,403.84,564.05,2434.99,3512.52
30194386010497,Washington,100,4,202,201,119,150,125.23,4.692913386,161.46,2514.93,2610.82,2210.76,2280.88,13249.99,13678.46
30194596010497,Washington,100,4,202,201,124,66,127.81,4.275590551,198.59,3177.86,3177.86,2472.64,2472.64,13765.65,13765.65
30194427010497,Washington,100,5,202,201,70,110,108.87,4.114173228,182.53,2380.8,2470.29,1908.48,1947.57,10788.3,11028.71
30194507010497,Washington,100,5,202,201,93,160,210.71,5.279527559,214.77,6361.67,6361.67,5855.68,5855.68,35622.2,35622.2
30194014010497,Washington,100,4,202,201,115,81,229.73,4.984251969,262.77,10027.87,10684.44,6999.02,6999.02,42651.84,42651.84
30194125010497,Washington,100,3,202,201,132,33,196.49,5.468503937,186.55,7238.81,11774.92,5897.87,6052.5,35608.26,36491.13
30194183010497,Washington,100,4,202,201,103,16,75.12,4.511811024,104.73,663.16,663.16,545.37,545.37,2728.35,2728.35
30194227010497,Washington,100,4,202,201,124,26,139.25,3.909448819,258.77,3406.96,4311.34,2117.39,2371.53,11971.15,13375.37
30194145010497,Washington,100,4,202,201,120,22,180.78,3.803149606,355.06,4804.04,4829.59,3155.04,3172.65,17463.89,17559.18
30194156010497,Washington,100,3,202,201,140,17,117.52,3.61023622,255.79,2049.96,3704.7,1243.07,1263.9,6346.79,6455.06
30194157010497,Washington,100,3,202,201,128,29,182.92,4.586614173,246.73,5515.8,5538.33,4655.04,4675.07,27004.73,27118.9
30194212010497,Washington,100,4,202,201,97,28,82.55,4.527559055,114.34,1769.42,2274.12,1474.77,1475.45,7907.97,7911.37
30194181010497,Washington,100,5,202,201,78,72,172.92,3.885826772,324.97,5421.08,5456.83,3554.96,3566.76,21040.21,21111.63
30194189010497,Washington,100,3,202,201,135,110,150.81,6.200787402,111.45,7179.77,9342.69,3383.4,3439.99,21672.08,22029.5
30194194010497,Washington,100,4,202,201,99,52,233.59,4.948818898,270.81,7286.08,7660.28,6521.46,6890.21,38773.16,41050.63
30194252010497,Washington,100,4,202,201,124,65,407.66,8.149606299,174.43,474.81,474.81,471.07,471.07,2941.81,2941.81
30194244010497,Washington,100,3,202,201,130,27,174.15,3.901574803,324.97,5845.67,6584.8,3758.26,3758.26,21826.34,21826.34
30194180010497,Washington,100,4,202,201,124,36,234.62,5.523622047,218.36,4271.82,4297.45,3988.71,3996.89,24103.69,24155.57
30194216010497,Washington,100,3,202,201,145,28,93.39,3.830708661,180.54,599.7,625.68,93.83,102.74,432.44,474.21
30194197010497,Washington,100,4,202,201,113,139,192.17,7.653543307,93.19,6813.75,6873.38,6132.93,6132.93,39452.15,39452.15
30194148010497,Washington,100,5,202,201,63,200,153.45,4.492125984,215.85,3270.09,4148.1,2136.3,2175.05,12213.14,12431.51
30194149010497,Washington,100,5,202,201,63,200,104.12,6.385826772,72.51,487.97,512.43,469.25,492.73,2884.31,3000.67
30194203010497,Washington,100,3,202,201,127,63,170.95,4.464566929,243.38,2798.05,2908.19,2257.69,2257.69,13047.31,13047.31
30194191010497,Washington,100,5,202,201,86,120,160.94,5.452755906,153.8,3511.62,3525.5,3103.88,3113.2,18429.33,18482.67
30194139010497,Washington,100,3,202,201,129,45,20.68,4.578740157,28.03,90.12,118.43,84.33,112.44,531.44,708.58
30193976010497,Washington,100,4,202,201,113,120,218.22,7.299212598,116.29,7200.43,7267.24,6800.53,6808.67,42227.01,42280.7
30193999010497,Washington,100,3,202,201,126,64,96.28,4.062992126,165.48,2180.01,2180.01,1733.95,1733.95,10059.08,10059.08
30193992010497,Washington,100,4,202,201,113,85,197.58,5.535433071,183.15,3117.48,3619.79,2220.55,2220.55,13472.26,13472.26
30194093010497,Washington,100,4,202,201,95,22,88.5,4.244094488,139.41,2091.3,2330.45,1524.58,1524.58,8734,8734
30194100010497,Washington,100,4,202,201,118,30,153.39,3.472440945,361.08,3046.86,3195.66,1554.86,1633.42,8371.21,8801.86
30194058010497,Washington,100,4,202,201,119,14,103.6,3.409448819,252.75,1599.75,1607.05,796.36,802.96,3877.91,3910.34
30194101010497,Washington,100,4,202,201,118,25,161,4.019685039,282.84,4356.23,4368.84,3455.04,3455.04,19079.81,19079.81
30194079010497,Washington,100,3,202,201,127,5,37.14,19.58661417,2.75,563,826.94,315.93,315.93,2106.2,2106.2
30194064010497,Washington,100,4,202,201,105,52,212.63,6.929133858,125.77,2975.06,2977.96,2140.96,2140.96,14336.6,14336.6
30194089010497,Washington,100,4,202,201,121,30,257.13,4.37007874,382.42,3636.36,3636.36,2930.04,2930.04,17309.18,17309.18
30194073010497,Washington,100,4,202,201,119,25,113.29,4.929133858,132.39,3213.94,4322.09,2818.48,2822.14,16164.03,16184.98
30194065010497,Washington,100,4,202,201,118,250,315.43,7.641732283,153.5,12090.39,12301.42,11195.66,11230.63,76071.81,76312.59
30194091010497,Washington,100,4,202,201,106,30,80.01,3.606299213,174.52,1755.17,1760.65,1227.77,1230.07,6742.63,6755.33
30194069010497,Washington,100,4,202,201,103,62,97.76,5.342519685,97.28,3006.39,3293.65,2634.26,2917.58,16627.09,18391.45
30194220010497,Washington,100,4,202,201,102,60,342.55,6.87007874,206.07,7748,8153.19,7231.88,7244.54,45649.06,45730.34
30194228010497,Washington,100,4,202,201,96,58,148.39,5.188976378,156.46,5714.96,5718.59,5063.44,5063.44,31541.87,31541.87
30194229010497,Washington,100,5,202,201,84,32,113.44,3.614173228,246.73,2685.52,2685.52,1501,1501,8174.6,8174.6
30194213010497,Washington,100,5,202,201,52,22,51.57,2.948818898,168.5,539.46,539.46,127.14,127.14,640.1,640.1
30194187010497,Washington,100,4,202,201,103,37,90.39,6.106299213,68.82,2954.93,3105.72,2760.85,2796.02,16701.41,16909.42
30194208010497,Washington,100,4,202,201,108,25,107.12,4.421259843,155.48,1837.48,1837.79,1456.46,1456.46,7933.11,7933.11
30194247010497,Washington,100,5,202,201,85,35,150.77,4.165354331,246.73,4223.46,4253,3223.44,3241.07,18127.21,18229.2
30194468010497,Washington,100,5,202,201,82,121,271.14,5.68503937,238.28,5261,5285.11,4813.79,4837.28,29621.16,29773.46
30194570010497,Washington,100,5,202,201,67,69,52.86,5.582677165,48.14,316.6,316.6,58.31,58.31,350.87,350.87
30194404010497,Washington,100,5,202,201,70,59,34.7,3.192913386,96.52,250.92,312.27,83.5,83.5,430.68,430.68
30194420010497,Washington,100,5,202,201,60,89,54.68,4.637795276,72.21,1928.68,1931.13,327.87,327.87,1810.9,1810.9
30194421010497,Washington,100,4,202,201,96,61,51.54,4.118110236,86.25,1026.52,1151.18,751.08,873.93,4490.28,5201.59
30194528010497,Washington,100,5,202,201,62,112,166.51,4.598425197,223.64,3121.73,3330.31,2395.63,2424.38,13211.34,13374.34
30194572010497,Washington,100,5,202,201,75,95,80.72,7.381889764,42.08,2696.76,3345.53,2062.07,2205.68,13060.21,14001.07
30194521010497,Washington,100,5,202,201,67,111,103.8,3.732283465,211.63,3096.38,3188.66,1547.22,1616.82,8510.04,8940.75
30194396010497,Washington,100,5,202,201,84,84,48.45,4.948818898,56.16,1502.56,1505.75,1143.35,1146.52,6610.78,6632.06
30194583010497,Washington,100,5,202,201,83,80,54.51,5.295275591,55.19,1400.03,1441.71,850.91,868.48,4398.23,4493.56
30194501010497,Washington,100,4,202,201,114,74,236.9,3.968503937,426.73,3033.04,3112.15,2205.38,2207.93,12547.99,12561.8
30194459010497,Washington,100,4,202,201,109,113,41.28,7.846456693,19.05,1263.28,1533.45,1251.46,1519.54,7933.6,9706.25
30194540010497,Washington,100,4,202,201,104,69,71.38,6.401574803,49.5,1249.62,1411.47,1205.7,1240.68,6815.52,7021.73
30194068010497,Washington,100,4,202,201,114,40,229.31,6.216535433,168.5,8441.99,8987.57,7862.91,7980.4,48646.64,49383.97
30194057010497,Washington,100,3,202,201,128,22,137.11,3.598425197,300.9,2338.48,2351.75,1386.43,1386.43,6960.96,6960.96
30194084010497,Washington,100,3,202,201,135,45,318.81,4.531496063,440.82,1439.39,1449.31,904.44,904.44,6111.48,6111.48
30194546010497,Washington,100,4,202,201,112,70,403.74,5.940944882,324.92,2817.09,2906.99,2541.35,2630.43,15460.61,16006.33
30194533010497,Washington,100,3,202,201,131,95,262.16,4.255905512,411.22,9988.16,10046.79,7171.79,7171.79,44577.72,44577.72
30194496010497,Washington,100,4,202,201,96,105,247.68,5.405511811,240.72,3876.37,3916.43,3422.93,3422.93,20782.3,20782.3
30194585010497,Washington,100,3,202,201,129,65,269.87,4.122047244,451.35,4674.46,4726.88,2373.86,2373.86,13414.2,13414.2
30194423010497,Washington,100,3,202,201,140,67,61.73,4.562992126,84.25,1488.6,1602.41,1203.23,1203.23,6632.04,6632.04
30194601010497,Washington,100,4,202,201,121,75,92.38,4.55511811,126.37,3870.55,4279.08,2406.01,2422.78,14412.29,14496.58
30194550010497,Washington,100,5,202,201,92,95,51.69,4.330708661,78.23,1303.62,1700.13,595.49,700.93,3356.08,3871.9
30194158010497,Washington,100,4,202,201,97,20,115.72,3.271653543,306.92,1588.8,3360.55,122.55,122.55,657.16,657.16
30194161010497,Washington,100,3,202,201,132,33,189,4.720472441,240.72,4975.13,4980.36,4048.09,4049.23,23091.39,23097.88
